county,precinct,office,district,party,candidate,votes
Accomack County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,3672
Accomack County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",3605
Accomack County,TOTAL,Attorney General,,Other,All Others,0
Albemarle County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,5483
Albemarle County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",7845
Albemarle County,TOTAL,Attorney General,,Other,All Others,17
Alexandria City,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,13539
Alexandria City,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",11642
Alexandria City,TOTAL,Attorney General,,Other,All Others,4
Alleghany County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,2480
Alleghany County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",1466
Alleghany County,TOTAL,Attorney General,,Other,All Others,1
Amelia County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,1434
Amelia County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",1374
Amelia County,TOTAL,Attorney General,,Other,All Others,1
Amherst County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,3431
Amherst County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",3065
Amherst County,TOTAL,Attorney General,,Other,All Others,0
Appomattox County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,1990
Appomattox County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",1482
Appomattox County,TOTAL,Attorney General,,Other,All Others,0
Arlington County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,23815
Arlington County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",21137
Arlington County,TOTAL,Attorney General,,Other,All Others,15
Augusta County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,5581
Augusta County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",7937
Augusta County,TOTAL,Attorney General,,Other,All Others,4
Bath County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,796
Bath County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",657
Bath County,TOTAL,Attorney General,,Other,All Others,2
Bedford County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,4652
Bedford County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",4400
Bedford County,TOTAL,Attorney General,,Other,All Others,3
Bedford City,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,1088
Bedford City,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",800
Bedford City,TOTAL,Attorney General,,Other,All Others,0
Bland County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,1071
Bland County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",792
Bland County,TOTAL,Attorney General,,Other,All Others,0
Botetourt County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,3573
Botetourt County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",3016
Botetourt County,TOTAL,Attorney General,,Other,All Others,0
Bristol City,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,2158
Bristol City,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",1857
Bristol City,TOTAL,Attorney General,,Other,All Others,1
Brunswick County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,2329
Brunswick County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",1601
Brunswick County,TOTAL,Attorney General,,Other,All Others,2
Buchanan County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,4819
Buchanan County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",2533
Buchanan County,TOTAL,Attorney General,,Other,All Others,0
Buckingham County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,2132
Buckingham County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",1095
Buckingham County,TOTAL,Attorney General,,Other,All Others,4
Buena Vista City,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,931
Buena Vista City,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",611
Buena Vista City,TOTAL,Attorney General,,Other,All Others,0
Campbell County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,4293
Campbell County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",5830
Campbell County,TOTAL,Attorney General,,Other,All Others,1
Caroline County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,2380
Caroline County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",1454
Caroline County,TOTAL,Attorney General,,Other,All Others,0
Carroll County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,3072
Carroll County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",3733
Carroll County,TOTAL,Attorney General,,Other,All Others,0
Charles City County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,1303
Charles City County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",377
Charles City County,TOTAL,Attorney General,,Other,All Others,2
Charlotte County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,1767
Charlotte County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",1610
Charlotte County,TOTAL,Attorney General,,Other,All Others,29
Charlottesville City,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,5109
Charlottesville City,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",4436
Charlottesville City,TOTAL,Attorney General,,Other,All Others,27
Chesapeake City,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,15400
Chesapeake City,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",10318
Chesapeake City,TOTAL,Attorney General,,Other,All Others,1
Chesterfield County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,16508
Chesterfield County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",25939
Chesterfield County,TOTAL,Attorney General,,Other,All Others,5
Clarke County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,1069
Clarke County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",1310
Clarke County,TOTAL,Attorney General,,Other,All Others,1
Clifton Forge City,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,943
Clifton Forge City,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",542
Clifton Forge City,TOTAL,Attorney General,,Other,All Others,2
Colonial Heights City,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,1985
Colonial Heights City,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",3544
Colonial Heights City,TOTAL,Attorney General,,Other,All Others,0
Covington City,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,1823
Covington City,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",830
Covington City,TOTAL,Attorney General,,Other,All Others,0
Craig County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,919
Craig County,TOTAL,Attorney General,,Republican,"Wyatt B. Durrette, Jr",534
Craig County,TOTAL,Attorney General,,Other,All Others,0
Culpeper County,TOTAL,Attorney General,,Democratic,Gerald L. Baliles,2040
